"Ano","Geocodigo","Valor","Tipo"
"2023",4119301,9,"embargos_desmatamento"
"2023",4119400,2,"embargos_desmatamento"
"2023",4120606,3,"embargos_desmatamento"
"2023",4121752,1,"embargos_desmatamento"
"2023",4204202,1,"embargos_desmatamento"
"2023",4205209,3,"embargos_desmatamento"
"2023",4209151,4,"embargos_desmatamento"
"2023",4209706,5,"embargos_desmatamento"
"2023",4211306,1,"embargos_desmatamento"
"2023",4211900,1,"embargos_desmatamento"
"2023",4213401,6,"embargos_desmatamento"
"2023",4213500,1,"embargos_desmatamento"
"2023",4214805,1,"embargos_desmatamento"
"2023",4215604,1,"embargos_desmatamento"
"2023",4217709,1,"embargos_desmatamento"
"2023",4219705,1,"embargos_desmatamento"
"2023",4301206,1,"embargos_desmatamento"
"2023",4302303,2,"embargos_desmatamento"
"2023",4307401,2,"embargos_desmatamento"
"2023",4307450,1,"embargos_desmatamento"
"2023",4310603,2,"embargos_desmatamento"
"2023",4312617,3,"embargos_desmatamento"
"2023",4312708,2,"embargos_desmatamento"
"2023",4314464,2,"embargos_desmatamento"
"2023",4315321,1,"embargos_desmatamento"
"2023",4315602,1,"embargos_desmatamento"
"2023",4317103,7,"embargos_desmatamento"
"2023",4318002,2,"embargos_desmatamento"
"2023",4318101,10,"embargos_desmatamento"
"2023",4318200,1,"embargos_desmatamento"
"2023",4319125,1,"embargos_desmatamento"
"2023",4320800,1,"embargos_desmatamento"
"2023",4321477,6,"embargos_desmatamento"
"2023",4322400,14,"embargos_desmatamento"
"2023",4322509,5,"embargos_desmatamento"
"2023",5000252,1,"embargos_desmatamento"
"2023",5000609,1,"embargos_desmatamento"
"2023",5000807,1,"embargos_desmatamento"
"2023",5001243,1,"embargos_desmatamento"
"2023",5002209,1,"embargos_desmatamento"
"2023",5002704,2,"embargos_desmatamento"
"2023",5003207,4,"embargos_desmatamento"
"2023",5003306,2,"embargos_desmatamento"
"2023",5003488,1,"embargos_desmatamento"
"2023",5004502,1,"embargos_desmatamento"
"2023",5005707,1,"embargos_desmatamento"
"2023",5006903,4,"embargos_desmatamento"
"2023",5007208,1,"embargos_desmatamento"
"2023",5007703,1,"embargos_desmatamento"
"2023",5007935,1,"embargos_desmatamento"
"2023",5100250,1,"embargos_desmatamento"
"2023",5100359,1,"embargos_desmatamento"
"2023",5100805,3,"embargos_desmatamento"
"2023",5101001,89,"embargos_desmatamento"
"2023",5101407,23,"embargos_desmatamento"
"2023",5101605,2,"embargos_desmatamento"
"2023",5102850,1,"embargos_desmatamento"
"2023",5103007,1,"embargos_desmatamento"
"2023",5103056,2,"embargos_desmatamento"
"2023",5103205,1,"embargos_desmatamento"
"2023",5103254,77,"embargos_desmatamento"
"2023",5103304,3,"embargos_desmatamento"
"2023",5103379,1,"embargos_desmatamento"
"2023",5103403,5,"embargos_desmatamento"
"2023",5103502,1,"embargos_desmatamento"
"2023",5103700,6,"embargos_desmatamento"
"2023",5103858,7,"embargos_desmatamento"
"2023",5104542,1,"embargos_desmatamento"
"2023",5104609,2,"embargos_desmatamento"
"2023",5105101,3,"embargos_desmatamento"
"2023",5105150,1,"embargos_desmatamento"
"2023",5105580,3,"embargos_desmatamento"
"2023",5106158,13,"embargos_desmatamento"
"2023",5106190,1,"embargos_desmatamento"
"2023",5106216,2,"embargos_desmatamento"
"2023",5106240,8,"embargos_desmatamento"
"2023",5106265,6,"embargos_desmatamento"
"2023",5106299,5,"embargos_desmatamento"
"2023",5106307,11,"embargos_desmatamento"
"2023",5106422,3,"embargos_desmatamento"
"2023",5106505,2,"embargos_desmatamento"
"2023",5106752,1,"embargos_desmatamento"
"2023",5106802,3,"embargos_desmatamento"
"2023",5106828,3,"embargos_desmatamento"
"2023",5107065,2,"embargos_desmatamento"
"2023",5107180,9,"embargos_desmatamento"
"2023",5107354,1,"embargos_desmatamento"
"2023",5107578,3,"embargos_desmatamento"
"2023",5107800,7,"embargos_desmatamento"
"2023",5107859,1,"embargos_desmatamento"
"2023",5107909,7,"embargos_desmatamento"
"2023",5107925,1,"embargos_desmatamento"
"2023",5107941,6,"embargos_desmatamento"
"2023",5108055,2,"embargos_desmatamento"
"2023",5108303,7,"embargos_desmatamento"
"2023",5108402,2,"embargos_desmatamento"
"2023",5108907,4,"embargos_desmatamento"
"2023",5108956,1,"embargos_desmatamento"
"2023",5200100,1,"embargos_desmatamento"
"2023",5200308,1,"embargos_desmatamento"
"2023",5202155,4,"embargos_desmatamento"
"2023",5202502,12,"embargos_desmatamento"
"2023",5203807,3,"embargos_desmatamento"
"2023",5203906,1,"embargos_desmatamento"
"2023",5204102,1,"embargos_desmatamento"
"2023",5204706,1,"embargos_desmatamento"
"2023",5206206,14,"embargos_desmatamento"
"2023",5206701,13,"embargos_desmatamento"
"2023",5207105,1,"embargos_desmatamento"
"2023",5207907,1,"embargos_desmatamento"
"2023",5208004,1,"embargos_desmatamento"
"2023",5208707,1,"embargos_desmatamento"
"2023",5209101,3,"embargos_desmatamento"
"2023",5210208,1,"embargos_desmatamento"
"2023",5212501,2,"embargos_desmatamento"
"2023",5212709,22,"embargos_desmatamento"
"2023",5212956,1,"embargos_desmatamento"
"2023",5214507,1,"embargos_desmatamento"
"2023",5214705,2,"embargos_desmatamento"
"2023",5214838,3,"embargos_desmatamento"
"2023",5214903,2,"embargos_desmatamento"
"2023",5215256,1,"embargos_desmatamento"
"2023",5215603,1,"embargos_desmatamento"
"2023",5217401,1,"embargos_desmatamento"
"2023",5218003,16,"embargos_desmatamento"
"2023",5218300,3,"embargos_desmatamento"
"2023",5218508,1,"embargos_desmatamento"
"2023",5218904,1,"embargos_desmatamento"
"2023",5220207,6,"embargos_desmatamento"
"2023",5300108,5,"embargos_desmatamento"
"2024",1100015,5,"embargos_desmatamento"
"2024",1100023,1,"embargos_desmatamento"
"2024",1100031,1,"embargos_desmatamento"
"2024",1100049,2,"embargos_desmatamento"
"2024",1100056,1,"embargos_desmatamento"
"2024",1100080,6,"embargos_desmatamento"
"2024",1100098,2,"embargos_desmatamento"
"2024",1100106,2,"embargos_desmatamento"
"2024",1100122,7,"embargos_desmatamento"
"2024",1100130,15,"embargos_desmatamento"
"2024",1100155,3,"embargos_desmatamento"
"2024",1100189,3,"embargos_desmatamento"
"2024",1100205,231,"embargos_desmatamento"
"2024",1100262,3,"embargos_desmatamento"
"2024",1100304,6,"embargos_desmatamento"
"2024",1100320,6,"embargos_desmatamento"
"2024",1100338,6,"embargos_desmatamento"
"2024",1100346,1,"embargos_desmatamento"
"2024",1100379,1,"embargos_desmatamento"
"2024",1100403,3,"embargos_desmatamento"
"2024",1100452,5,"embargos_desmatamento"
"2024",1100601,1,"embargos_desmatamento"
"2024",1100809,112,"embargos_desmatamento"
"2024",1100924,3,"embargos_desmatamento"
"2024",1100940,73,"embargos_desmatamento"
"2024",1101005,1,"embargos_desmatamento"
"2024",1101104,4,"embargos_desmatamento"
"2024",1101203,2,"embargos_desmatamento"
"2024",1101401,2,"embargos_desmatamento"
"2024",1101435,1,"embargos_desmatamento"
"2024",1101450,1,"embargos_desmatamento"
"2024",1101468,2,"embargos_desmatamento"
"2024",1101492,5,"embargos_desmatamento"
"2024",1101500,3,"embargos_desmatamento"
"2024",1200013,10,"embargos_desmatamento"
"2024",1200054,2,"embargos_desmatamento"
"2024",1200104,2,"embargos_desmatamento"
"2024",1200138,6,"embargos_desmatamento"
"2024",1200179,10,"embargos_desmatamento"
"2024",1200203,12,"embargos_desmatamento"
"2024",1200302,87,"embargos_desmatamento"
"2024",1200328,4,"embargos_desmatamento"
"2024",1200336,1,"embargos_desmatamento"
"2024",1200344,16,"embargos_desmatamento"
"2024",1200351,3,"embargos_desmatamento"
"2024",1200385,2,"embargos_desmatamento"
"2024",1200393,1,"embargos_desmatamento"
"2024",1200401,22,"embargos_desmatamento"
"2024",1200427,2,"embargos_desmatamento"
"2024",1200450,2,"embargos_desmatamento"
"2024",1200500,16,"embargos_desmatamento"
"2024",1200609,27,"embargos_desmatamento"
"2024",1200708,2,"embargos_desmatamento"
"2024",1200807,2,"embargos_desmatamento"
"2024",1300102,1,"embargos_desmatamento"
"2024",1300144,61,"embargos_desmatamento"
"2024",1300300,12,"embargos_desmatamento"
"2024",1300631,3,"embargos_desmatamento"
"2024",1300706,43,"embargos_desmatamento"
"2024",1300904,52,"embargos_desmatamento"
"2024",1301100,7,"embargos_desmatamento"
"2024",1301159,5,"embargos_desmatamento"
"2024",1301506,4,"embargos_desmatamento"
"2024",1301654,7,"embargos_desmatamento"
"2024",1301704,19,"embargos_desmatamento"
"2024",1301803,1,"embargos_desmatamento"
"2024",1301902,11,"embargos_desmatamento"
"2024",1302405,115,"embargos_desmatamento"
"2024",1302553,2,"embargos_desmatamento"
"2024",1302603,4,"embargos_desmatamento"
"2024",1302702,15,"embargos_desmatamento"
"2024",1302900,1,"embargos_desmatamento"
"2024",1303304,18,"embargos_desmatamento"
"2024",1303403,1,"embargos_desmatamento"
"2024",1303502,2,"embargos_desmatamento"
"2024",1303536,3,"embargos_desmatamento"
"2024",1304104,15,"embargos_desmatamento"
"2024",1400027,5,"embargos_desmatamento"
"2024",1400050,23,"embargos_desmatamento"
"2024",1400100,13,"embargos_desmatamento"
"2024",1400159,11,"embargos_desmatamento"
"2024",1400175,28,"embargos_desmatamento"
"2024",1400209,22,"embargos_desmatamento"
"2024",1400233,15,"embargos_desmatamento"
"2024",1400282,24,"embargos_desmatamento"
"2024",1400308,26,"embargos_desmatamento"
"2024",1400472,28,"embargos_desmatamento"
"2024",1400506,2,"embargos_desmatamento"
"2024",1400605,2,"embargos_desmatamento"
"2024",1500404,2,"embargos_desmatamento"
"2024",1500503,5,"embargos_desmatamento"
"2024",1500602,85,"embargos_desmatamento"
"2024",1500859,25,"embargos_desmatamento"
"2024",1501204,1,"embargos_desmatamento"
"2024",1501253,2,"embargos_desmatamento"
"2024",1501402,1,"embargos_desmatamento"
"2024",1501451,2,"embargos_desmatamento"
"2024",1501576,8,"embargos_desmatamento"
"2024",1501782,2,"embargos_desmatamento"
"2024",1501808,1,"embargos_desmatamento"
"2024",1501956,1,"embargos_desmatamento"
"2024",1502764,1,"embargos_desmatamento"
"2024",1502772,1,"embargos_desmatamento"
"2024",1502939,15,"embargos_desmatamento"
"2024",1503093,6,"embargos_desmatamento"
"2024",1503309,1,"embargos_desmatamento"
"2024",1503457,5,"embargos_desmatamento"
"2024",1503606,104,"embargos_desmatamento"
"2024",1503705,6,"embargos_desmatamento"
"2024",1503754,20,"embargos_desmatamento"
"2024",1503903,1,"embargos_desmatamento"
"2024",1504208,6,"embargos_desmatamento"
"2024",1504455,8,"embargos_desmatamento"
"2024",1504604,1,"embargos_desmatamento"
"2024",1504703,6,"embargos_desmatamento"
"2024",1504752,2,"embargos_desmatamento"
"2024",1504802,2,"embargos_desmatamento"
"2024",1504950,4,"embargos_desmatamento"
"2024",1505031,50,"embargos_desmatamento"
"2024",1505064,11,"embargos_desmatamento"
"2024",1505106,3,"embargos_desmatamento"
"2024",1505304,2,"embargos_desmatamento"
"2024",1505437,2,"embargos_desmatamento"
"2024",1505486,33,"embargos_desmatamento"
"2024",1505502,3,"embargos_desmatamento"
"2024",1505536,3,"embargos_desmatamento"
"2024",1505650,7,"embargos_desmatamento"
"2024",1505809,39,"embargos_desmatamento"
"2024",1505908,9,"embargos_desmatamento"
"2024",1506005,7,"embargos_desmatamento"
"2024",1506161,2,"embargos_desmatamento"
"2024",1506187,7,"embargos_desmatamento"
"2024",1506195,10,"embargos_desmatamento"
"2024",1506583,3,"embargos_desmatamento"
"2024",1506708,1,"embargos_desmatamento"
"2024",1506807,14,"embargos_desmatamento"
"2024",1507300,67,"embargos_desmatamento"
"2024",1507755,6,"embargos_desmatamento"
"2024",1507805,38,"embargos_desmatamento"
"2024",1507953,3,"embargos_desmatamento"
"2024",1508001,10,"embargos_desmatamento"
"2024",1508050,17,"embargos_desmatamento"
"2024",1508084,1,"embargos_desmatamento"
"2024",1508100,3,"embargos_desmatamento"
"2024",1508126,7,"embargos_desmatamento"
"2024",1508159,7,"embargos_desmatamento"
"2024",1508357,1,"embargos_desmatamento"
"2024",1600154,6,"embargos_desmatamento"
"2024",1600204,4,"embargos_desmatamento"
"2024",1600212,1,"embargos_desmatamento"
"2024",1600303,2,"embargos_desmatamento"
"2024",1600501,1,"embargos_desmatamento"
"2024",1600600,3,"embargos_desmatamento"
"2024",1700350,2,"embargos_desmatamento"
"2024",1701903,1,"embargos_desmatamento"
"2024",1702000,1,"embargos_desmatamento"
"2024",1703867,1,"embargos_desmatamento"
"2024",1704600,4,"embargos_desmatamento"
"2024",1706258,2,"embargos_desmatamento"
"2024",1707009,1,"embargos_desmatamento"
"2024",1711902,6,"embargos_desmatamento"
"2024",1713205,5,"embargos_desmatamento"
"2024",1713700,2,"embargos_desmatamento"
"2024",1716208,1,"embargos_desmatamento"
"2024",1717206,1,"embargos_desmatamento"
"2024",1717503,11,"embargos_desmatamento"
"2024",1718501,1,"embargos_desmatamento"
"2024",2100055,7,"embargos_desmatamento"
"2024",2100303,1,"embargos_desmatamento"
"2024",2100501,9,"embargos_desmatamento"
"2024",2100600,3,"embargos_desmatamento"
"2024",2100956,1,"embargos_desmatamento"
"2024",2101400,9,"embargos_desmatamento"
"2024",2102002,1,"embargos_desmatamento"
"2024",2102036,2,"embargos_desmatamento"
"2024",2102150,1,"embargos_desmatamento"
"2024",2102200,1,"embargos_desmatamento"
"2024",2102325,2,"embargos_desmatamento"
"2024",2103000,2,"embargos_desmatamento"
"2024",2103174,2,"embargos_desmatamento"
"2024",2103257,5,"embargos_desmatamento"
"2024",2104800,1,"embargos_desmatamento"
"2024",2105427,6,"embargos_desmatamento"
"2024",2106201,1,"embargos_desmatamento"
"2024",2106359,2,"embargos_desmatamento"
"2024",2106607,2,"embargos_desmatamento"
"2024",2107803,1,"embargos_desmatamento"
"2024",2108504,2,"embargos_desmatamento"
"2024",2109502,1,"embargos_desmatamento"
"2024",2109908,2,"embargos_desmatamento"
"2024",2110005,1,"embargos_desmatamento"
"2024",2110708,1,"embargos_desmatamento"
"2024",2111300,5,"embargos_desmatamento"
"2024",2111532,1,"embargos_desmatamento"
"2024",2112001,1,"embargos_desmatamento"
"2024",2112100,2,"embargos_desmatamento"
"2024",2112308,1,"embargos_desmatamento"
"2024",2112852,2,"embargos_desmatamento"
"2024",2112902,1,"embargos_desmatamento"
"2024",2114007,2,"embargos_desmatamento"
"2024",2201150,10,"embargos_desmatamento"
"2024",2201903,1,"embargos_desmatamento"
"2024",2202174,1,"embargos_desmatamento"
"2024",2203206,1,"embargos_desmatamento"
"2024",2207405,1,"embargos_desmatamento"
"2024",2207603,2,"embargos_desmatamento"
"2024",2208106,1,"embargos_desmatamento"
"2024",2208403,2,"embargos_desmatamento"
"2024",2208908,1,"embargos_desmatamento"
"2024",2209203,8,"embargos_desmatamento"
"2024",2209401,1,"embargos_desmatamento"
"2024",2210623,1,"embargos_desmatamento"
"2024",2211001,1,"embargos_desmatamento"
"2024",2211209,8,"embargos_desmatamento"
"2024",2300200,1,"embargos_desmatamento"
"2024",2300309,2,"embargos_desmatamento"
"2024",2300408,2,"embargos_desmatamento"
"2024",2300804,1,"embargos_desmatamento"
"2024",2301000,1,"embargos_desmatamento"
"2024",2301109,2,"embargos_desmatamento"
"2024",2301257,1,"embargos_desmatamento"
"2024",2301307,3,"embargos_desmatamento"
"2024",2301505,1,"embargos_desmatamento"
"2024",2302206,2,"embargos_desmatamento"
"2024",2302305,4,"embargos_desmatamento"
"2024",2302404,6,"embargos_desmatamento"
"2024",2302503,6,"embargos_desmatamento"
"2024",2302602,1,"embargos_desmatamento"
"2024",2302701,1,"embargos_desmatamento"
"2024",2303006,3,"embargos_desmatamento"
"2024",2303709,3,"embargos_desmatamento"
"2024",2303808,1,"embargos_desmatamento"
"2024",2303907,1,"embargos_desmatamento"
"2024",2304004,1,"embargos_desmatamento"
"2024",2304103,3,"embargos_desmatamento"
"2024",2304251,6,"embargos_desmatamento"
"2024",2304400,3,"embargos_desmatamento"
"2024",2304459,2,"embargos_desmatamento"
"2024",2304657,1,"embargos_desmatamento"
"2024",2305100,45,"embargos_desmatamento"
"2024",2305407,1,"embargos_desmatamento"
"2024",2305506,1,"embargos_desmatamento"
"2024",2306207,1,"embargos_desmatamento"
"2024",2306405,2,"embargos_desmatamento"
"2024",2306553,2,"embargos_desmatamento"
"2024",2307007,1,"embargos_desmatamento"
"2024",2307254,1,"embargos_desmatamento"
"2024",2307403,1,"embargos_desmatamento"
"2024",2307635,2,"embargos_desmatamento"
"2024",2307650,1,"embargos_desmatamento"
"2024",2308500,2,"embargos_desmatamento"
"2024",2308609,1,"embargos_desmatamento"
"2024",2308708,3,"embargos_desmatamento"
"2024",2309102,25,"embargos_desmatamento"
"2024",2309201,2,"embargos_desmatamento"
"2024",2309300,2,"embargos_desmatamento"
"2024",2309458,2,"embargos_desmatamento"
"2024",2309508,1,"embargos_desmatamento"
"2024",2309805,2,"embargos_desmatamento"
"2024",2310209,3,"embargos_desmatamento"
"2024",2310258,2,"embargos_desmatamento"
"2024",2310506,1,"embargos_desmatamento"
"2024",2310902,1,"embargos_desmatamento"
"2024",2311207,1,"embargos_desmatamento"
"2024",2311355,1,"embargos_desmatamento"
"2024",2311405,2,"embargos_desmatamento"
"2024",2311900,2,"embargos_desmatamento"
"2024",2312205,2,"embargos_desmatamento"
"2024",2312403,3,"embargos_desmatamento"
"2024",2312700,1,"embargos_desmatamento"
"2024",2312908,1,"embargos_desmatamento"
"2024",2313302,1,"embargos_desmatamento"
"2024",2313401,3,"embargos_desmatamento"
"2024",2313500,1,"embargos_desmatamento"
"2024",2313609,5,"embargos_desmatamento"
"2024",2313807,1,"embargos_desmatamento"
"2024",2403707,3,"embargos_desmatamento"
"2024",2408003,2,"embargos_desmatamento"
"2024",2408102,2,"embargos_desmatamento"
"2024",2500304,1,"embargos_desmatamento"
"2024",2500601,1,"embargos_desmatamento"
"2024",2500775,1,"embargos_desmatamento"
"2024",2501401,24,"embargos_desmatamento"
"2024",2502706,1,"embargos_desmatamento"
"2024",2503209,1,"embargos_desmatamento"
"2024",2503308,1,"embargos_desmatamento"
"2024",2503704,1,"embargos_desmatamento"
"2024",2504009,2,"embargos_desmatamento"
"2024",2504603,1,"embargos_desmatamento"
"2024",2505303,1,"embargos_desmatamento"
"2024",2505600,1,"embargos_desmatamento"
"2024",2506608,1,"embargos_desmatamento"
"2024",2509008,1,"embargos_desmatamento"
"2024",2509057,7,"embargos_desmatamento"
"2024",2510808,1,"embargos_desmatamento"
"2024",2512101,1,"embargos_desmatamento"
"2024",2512309,2,"embargos_desmatamento"
"2024",2512903,9,"embargos_desmatamento"
"2024",2514503,1,"embargos_desmatamento"
"2024",2514552,3,"embargos_desmatamento"
"2024",2600203,1,"embargos_desmatamento"
"2024",2600500,4,"embargos_desmatamento"
"2024",2601409,1,"embargos_desmatamento"
"2024",2601805,2,"embargos_desmatamento"
"2024",2602001,4,"embargos_desmatamento"
"2024",2603009,2,"embargos_desmatamento"
"2024",2604403,1,"embargos_desmatamento"
"2024",2605202,5,"embargos_desmatamento"
"2024",2605301,2,"embargos_desmatamento"
"2024",2606101,1,"embargos_desmatamento"
"2024",2606200,2,"embargos_desmatamento"
"2024",2606903,1,"embargos_desmatamento"
"2024",2607208,1,"embargos_desmatamento"
"2024",2607307,1,"embargos_desmatamento"
"2024",2607505,4,"embargos_desmatamento"
"2024",2607604,1,"embargos_desmatamento"
"2024",2608701,1,"embargos_desmatamento"
"2024",2609303,4,"embargos_desmatamento"
"2024",2610004,3,"embargos_desmatamento"
"2024",2610400,1,"embargos_desmatamento"
"2024",2611101,2,"embargos_desmatamento"
"2024",2612901,6,"embargos_desmatamento"
"2024",2613800,2,"embargos_desmatamento"
"2024",2613909,1,"embargos_desmatamento"
"2024",2616407,2,"embargos_desmatamento"
"2024",2700706,14,"embargos_desmatamento"
"2024",2700904,2,"embargos_desmatamento"
"2024",2701308,1,"embargos_desmatamento"
"2024",2701704,4,"embargos_desmatamento"
