Ano,Regiao,Uf Sigla,Municipio Primario,Nome Conflito,Categoria Causou Acao,Categoria Sofreu Acao,Situacao Conflito Agua,Tipo Conflito Agua,Tipo De Violencia
2022,Norte,PA,Jacareacanga (PA),T. I. Munduruku/UHE Tapajós,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,
2022,Norte,PA,Jacareacanga (PA),T.I. Sai-Cinza,Garimpeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2022,Norte,PA,Santarém (PA),Com. Castela,Governo municipal,Sem Terra,Destruição e ou poluição,Barragens e Açudes,
2022,Norte,PA,Santarém (PA),Com. Diamantino,Governo municipal,Sem Terra,Destruição e ou poluição,Barragens e Açudes,
2022,Norte,PA,Santarém (PA),Com. Perema,Governo municipal,Sem Terra,Destruição e ou poluição,Barragens e Açudes,
2022,Norte,PA,Santarém (PA),Comunidade Guaraná,Fazendeiro,Posseiro,Contaminação por agrotóxico,Uso e preservação,
2022,Norte,PA,Santarém (PA),Índios Borari/Vila Alter do Chão,Garimpeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2022,Norte,PA,São Félix do Xingu (PA),T. I. Apyterena/Apyterewa/Parakanã,Garimpeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2022,Norte,PA,Senador José Porfírio (PA),P.A. Ressaca/Mineradora Belo Sun,Mineradora internacional,"Indígenas, Posseiro",Não cumprimento de procedimentos legais,Uso e preservação,
2022,Norte,PA,Senador José Porfírio (PA),T. I. Ituna/Itatá,Garimpeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2022,Norte,PA,Tomé-Açu (PA),Comunidade Quilombola Nova Betel,Empresário,Indígenas,Contaminação por agrotóxico,Uso e preservação,Prisão
2022,Norte,PA,Tomé-Açu (PA),T. I. Tembé/Turé-Mariquita I e II,Empresário,Indígenas,Destruição e ou poluição,Uso e preservação,
2022,Norte,RO,Alta Floresta D'Oeste (RO),PCHs Ângelo Cassol,Hidrelétrica,Indígenas,Destruição e ou poluição,Uso e preservação,
2022,Norte,RO,Pimenteiras do Oeste (RO),Com. Quilombola de Laranjeiras,Pescador,Quilombola,Pesca predatória,Apropriação Particular,
2022,Norte,RO,Pimenteiras do Oeste (RO),Com. Quilombola de Santa Cruz,Pescador,Quilombola,Pesca predatória,Apropriação Particular,
2022,Norte,RO,Porto Velho (RO),Comunidades Ribeirinhas Terra Firme,Governo estadual,Ribeirinho,Destruição e ou poluição,Uso e preservação,
2022,Norte,RR,Mucajaí (RR),T. I. Yanomami/Apiauí/Papiu/Yawaripé,Garimpeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2022,Norte,TO,Lagoa da Confusão (TO),T. I. Mata Alagada/Loroty/Faz. Planeta/Krahô Kanela,Sem Informação,Indígenas,Contaminação por agrotóxico,Uso e preservação,
2022,Sudeste,ES,Aracruz (ES),Pescadores de Barra do Raicho/Mineradora Samarco-Vale-BHP Billiton,Empresário,Pescador,Destruição e ou poluição,Uso e preservação,
2022,Sudeste,ES,Colatina (ES),Comunidade Maria das Graças,Mineradora,Pequeno proprietário,Destruição e ou poluição,Barragens e Açudes,
2022,Sudeste,ES,Linhares (ES),Com. Indígena de Areal/Botocudos/Tupinikim/Comboios/Petrobras/Vazamento de Óleo,Empresário,Indígenas,Destruição e ou poluição,Uso e preservação,
2022,Sudeste,ES,Linhares (ES),Com. Indígena de Areal/Botocudos/Tupinikim/Comboios/Petrobras/Vazamento de Óleo,Empresário,Indígenas,Destruição e ou poluição,Uso e preservação,
2022,Sudeste,ES,Linhares (ES),Faz. Entre Rios/Emp. União Ferragens e Montagens,Empresário,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,
2022,Sudeste,MG,Betim (MG),Assentamento 2 de julho,Mineradora internacional,Assentado,Destruição e ou poluição,Barragens e Açudes,
2022,Sudeste,MG,Betim (MG),Faz. Ponte Nova/Vinhático/Acamp. 2 de Julho/Romp. da Barragem Mina do Feijão/Vale,Mineradora internacional,Sem Terra,Destruição e ou poluição,Barragens e Açudes,
2022,Sudeste,MG,Brumadinho (MG),Com. Tejuco/Romp. da Barragem Mina do Feijão/Vale,Mineradora internacional,Pequeno proprietário,Não cumprimento de procedimentos legais,Barragens e Açudes,
2022,Sudeste,MG,Curvelo (MG),Com. de Cachoeira do Choro/Romp. da Barragem Mina do Feijão/Vale,Governo estadual,Ribeirinho,Diminuição do acesso à Água,Barragens e Açudes,
2022,Sudeste,MG,Curvelo (MG),Com. de Cachoeira do Choro/Romp. da Barragem Mina do Feijão/Vale,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,
2022,Sudeste,MG,Mariana (MG),Comunidade Mainart,Hidrelétrica,Pequeno proprietário,Destruição e ou poluição,Barragens e Açudes,
2022,Sudeste,MG,São Joaquim de Bicas (MG),Aldeia Naô Xohã/Povo Pataxó Hã Hã Hãe/Romp. Barragem Mina do Feijão/Vale,Mineradora internacional,Indígenas,Destruição e ou poluição,Barragens e Açudes,
2022,Sudeste,MG,São Joaquim de Bicas (MG),Aldeia Naô Xohã/Povo Pataxó Hã Hã Hãe/Romp. Barragem Mina do Feijão/Vale,Mineradora internacional,Indígenas,Não reassentamento,Barragens e Açudes,
2022,Sudeste,MG,São Joaquim de Bicas (MG),Compl. Fazs. de Eike Batista/Acamp. Pátria Livre/Zequinha/José Nunes/Romp. da Barragem Mina do Feijão/Vale,Mineradora internacional,Sem Terra,Diminuição do acesso à Água,Barragens e Açudes,
2022,Sudeste,MG,São Joaquim de Bicas (MG),Compl. Fazs. de Eike Batista/Acamp. Pátria Livre/Zequinha/José Nunes/Romp. da Barragem Mina do Feijão/Vale,Mineradora internacional,Sem Terra,Destruição e ou poluição,Barragens e Açudes,
2022,Sudeste,RJ,Cachoeiras de Macacu (RJ),Fazenda São José da Boa Morte (NS),Empresário,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2022,Sudeste,RJ,Cachoeiras de Macacu (RJ),Núcleo Marubaí (NS),Empresário,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2022,Sudeste,RJ,Mangaratiba (RJ),Baía de Sepetiba,Empresário Internacional,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,
2022,Sudeste,RJ,Mangaratiba (RJ),Baía de Sepetiba,Empresário Internacional,Pescador,Destruição e ou poluição,Uso e preservação,
2022,Sudeste,RJ,Rio de Janeiro (RJ),Colônia de Pescadores Z-10/Baía de Guanabara,Empresário,Pescador,Pesca predatória,Uso e preservação,
2022,Sul,PR,Capanema (PR),UHE Baixo Iguaçu/PAC,Hidrelétrica,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2022,Sul,PR,Guaíra (PR),T. I. Guarani Mbya/Tekohá Guarani/Emp. Mate Laranjeira/Itaipu,Empresário,Indígenas,Contaminação por agrotóxico,Uso e preservação,Contaminação por agrotóxico
2022,Sul,PR,Paranaguá (PR),Comunidade Pesqueira de São Miguel,Empresário,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,
2022,Sul,SC,Balneário Arroio do Silva (SC),Colônia de Pescadores Z24,Governo federal,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,
2022,Sul,SC,Brunópolis (SC),UHE São Roque,Hidrelétrica,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2022,Sul,SC,Urussanga (SC),Comunidade Rio Carvão,Mineradora,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,
2023,Centro-Oeste,GO,Formosa (GO),Acamp. Dom Tomás Balduino/Faz. Crixás/Cangalha/Maltizaria,Fazendeiro,Sem Terra,Impedimento de acesso à água,Apropriação Particular,
2023,Centro-Oeste,GO,Formosa (GO),Acamp. Dom Tomás Balduino/Faz. Crixás/Cangalha/Maltizaria,Fazendeiro,Sem Terra,Impedimento de acesso à água,Apropriação Particular,
2023,Centro-Oeste,GO,Formosa (GO),Acamp. Dom Tomás Balduino/Faz. Crixás/Cangalha/Maltizaria,Fazendeiro,Sem Terra,Impedimento de acesso à água,Apropriação Particular,
2023,Centro-Oeste,GO,Nova Roma (GO),Quilombo Família Magalhães,Fazendeiro,Quilombola,Destruição e ou poluição,Uso e preservação,
2023,Centro-Oeste,GO,Santa Helena de Goiás (GO),Acamp. Leonir Orback/Faz. Ouro Branco,Fazendeiro,Sem Terra,Contaminação por agrotóxico,Uso e preservação,
2023,Centro-Oeste,MT,Água Boa (MT),T.I. Areões/Xavante,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Centro-Oeste,MT,Barra do Garças (MT),T.I. São Marcos/Xavante,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Centro-Oeste,MT,Brasnorte (MT),T.I. Erikpatsá/Rikbaktsa,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Centro-Oeste,MT,Canarana (MT),T. I. Pimentel Barbosa/Xavante,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Centro-Oeste,MT,Cuiabá (MT),UHE Manso/Pescadores,Governo federal,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,
2023,Centro-Oeste,MT,Nossa Senhora do Livramento (MT),Comunidade Cumbaru,Fazendeiro,Posseiro,Contaminação por agrotóxico,Uso e preservação,
2023,Centro-Oeste,MT,Novo São Joaquim (MT),T. I. Sangradouro/Volta Grande/Xavante,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Nordeste,AL,Porto de Pedras (AL),Colônia de Pescadores Z-25/Praia do Patacho/Praia Tatuamunha/Vazamento de Óleo,Empresário,Pescador,Desconstrução do histórico-cultural,Apropriação Particular,
2023,Nordeste,BA,Belmonte (BA),Com. Indígena Tupinambá Patiburi,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Nordeste,BA,Canudos (BA),Comunidade Aroeira,Fazendeiro,Camponês de fundo e fecho de pasto,Impedimento de acesso à água,Apropriação Particular,
2023,Nordeste,BA,Formosa do Rio Preto (BA),Fazenda Tupã/Comunidade São Marcelo,Fazendeiro,Geraizeiro,Contaminação por agrotóxico,Uso e preservação,
2023,Nordeste,BA,Formosa do Rio Preto (BA),Veredas do Riacho Brejão ,Fazendeiro,Geraizeiro,Contaminação por agrotóxico,Uso e preservação,
2023,Nordeste,BA,Santo Amaro (BA),Com. Quilombola de Acupe,Empresário,Quilombola,Destruição e ou poluição,Uso e preservação,
2023,Nordeste,CE,Aracati (CE),Com.  Quilombola do Cumbe/Emp. de Carcinicultura,Sem Informação,Quilombola,Destruição e ou poluição,Uso e preservação,
2023,Nordeste,MA,Cantanhede (MA),Pov. Buriti/Território Quilombola Tambá/Livramento/Corrente/Cajueiro/Outeiro,Fazendeiro,Quilombola,Destruição e ou poluição,Uso e preservação,
2023,Nordeste,MA,Montes Altos (MA),T. I. Krikati,Fazendeiro,Indígenas,Impedimento de acesso à água,Barragens e Açudes,
2023,Nordeste,MA,Parnarama (MA),Com. Quilombola Cocalinho,Fazendeiro,Quilombola,Contaminação por agrotóxico,Uso e preservação,
2023,Nordeste,MA,Parnarama (MA),Com. Quilombola Guerreiro/Faz. Cana Brava,Fazendeiro,Quilombola,Contaminação por agrotóxico,Uso e preservação,
2023,Nordeste,MA,Santa Helena (MA),Chapadinha I,Empresário,Quilombola,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Nordeste,MA,Santa Helena (MA),Com. Quilombola São Roque,Empresário,Quilombola,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Nordeste,MA,Santa Helena (MA),Comunidade Quilombola São Raimundo,Empresário,Quilombola,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Nordeste,MA,Santa Helena (MA),Janubeira/Janaubeira/Bem Fica,Empresário,Quilombola,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Nordeste,MA,Santa Helena (MA),Pau Pombo dos Pretos,Empresário,Quilombola,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Nordeste,MA,São Luís (MA),Comunidade do Limoeiro,Mineradora,Pescador,Destruição e ou poluição,Barragens e Açudes,
2023,Nordeste,MA,Serrano do Maranhão (MA),Com. Quilombola Brasília,Empresário,Quilombola,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Nordeste,MA,Timbiras (MA),Com. Quilombola Mamorana/Território Campestre,Fazendeiro,Quilombola,Impedimento de acesso à água,Apropriação Particular,
2023,Nordeste,PI,Santa Filomena (PI),Barra da Lagoa ,Grileiro,Ribeirinho,Contaminação por agrotóxico,Uso e preservação,
2023,Nordeste,PI,Uruçuí (PI),Com. Bananeira/Baixa Funda/Vale do Uruçuí Preto/Povo Akroá Gamella,Grileiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2023,Norte,AM,Autazes (AM),Aldeia Taquara,Fazendeiro,Indígenas,Impedimento de acesso à água,Apropriação Particular,
2023,Norte,AM,Tapauá (AM),Com. Baturité/Tapauá/Calha do Purus,Garimpeiro,Ribeirinho,Destruição e ou poluição,Uso e preservação,
2023,Norte,AM,Tapauá (AM),RDS Piagaçu-Purus/Com. Beabá/Com. Redenção,Garimpeiro,Ribeirinho,Destruição e ou poluição,Uso e preservação,
2023,Norte,AP,Macapá (AP),Santa Luzia/São Tomé/Rio Pacuí/10 Comunidades Próximas ao Rio Pacuí ,Fazendeiro,Ribeirinho,Destruição e ou poluição,Uso e preservação,
2023,Norte,AP,Oiapoque (AP),Parque de Tumucumaque/Vila Brasil/Ilha Bela,Hidrelétrica,Extrativista,Diminuição do acesso à Água,Barragens e Açudes,
2023,Norte,AP,Oiapoque (AP),Parque Nac. do Cabo Orange/Vila Velha/Taperebá/Cunani,Governo federal,Quilombola,Destruição e ou poluição,Uso e preservação,
2023,Norte,AP,Oiapoque (AP),Parque Nac. do Cabo Orange/Vila Velha/Taperebá/Cunani,Governo estadual,Quilombola,Não cumprimento de procedimentos legais,Uso e preservação,
2023,Norte,AP,Oiapoque (AP),Vila de Taparabu,Governo federal,Pescador,Destruição e ou poluição,Uso e preservação,
2023,Norte,AP,Oiapoque (AP),Vila de Taparabu,Governo estadual,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,
2023,Norte,AP,Pracuúba (AP),Território de Uso Tradicional no Entorno do Lago Pracuúba,Fazendeiro,Pescador,Impedimento de acesso à água,Apropriação Particular,
2023,Norte,AP,Tartarugalzinho (AP),Uapezal/Ponto do Socorro e Vareiro ,Fazendeiro,Posseiro,Impedimento de acesso à água,Apropriação Particular,
2023,Norte,PA,Anapu (PA),T. I. Paquiçamba/Juruna/UHE Belo Monte/PAC,Governo federal,Indígenas,Diminuição do acesso à Água,Barragens e Açudes,
2023,Norte,PA,Jacareacanga (PA),T. I. Munduruku/UHE Tapajós,Garimpeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2023,Norte,RO,Alta Floresta D'Oeste (RO),T. I Rio Branco/Aldeia Anderé,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Norte,RO,Alta Floresta D'Oeste (RO),T. I Rio Branco/Aldeia Anderé,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Norte,RO,Machadinho D'Oeste (RO),UHE Tabajara/28 Comunidades,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Norte,RO,Nova Mamoré (RO),T. I. Karipuna,Hidrelétrica,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Norte,RO,Porto Velho (RO),Com. Cujubim Grande/UHE Jirau e Sto. Antônio ,Garimpeiro,Ribeirinho,Destruição e ou poluição,Uso e preservação,
2023,Norte,RO,Porto Velho (RO),Comunidade de Paulo Leal,Hidrelétrica,Posseiro,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Norte,RR,Caroebe (RR),T.I. Trombetas-Mapuera/Wai Wai/Hixcariana,Garimpeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2023,Norte,RR,Mucajaí (RR),T. I. Yanomami/Apiauí/Papiu/Yawaripé,Garimpeiro,Indígenas,Destruição e ou poluição,Uso e preservação,
2023,Norte,RR,Mucajaí (RR),T. I. Yanomami/Apiauí/Papiu/Yawaripé,Empresário,Indígenas,Destruição e ou poluição,Barragens e Açudes,
2023,Norte,TO,Barra do Ouro (TO),Gleba Tauá,Grileiro,Posseiro,Contaminação por agrotóxico,Uso e preservação,
2023,Norte,TO,Campos Lindos (TO),Serra do Centro/Proj. Campos Lindos,Fazendeiro,Posseiro,Contaminação por agrotóxico,Uso e preservação,
2023,Norte,TO,Itacajá (TO),Aldeia Morro Grande,Fazendeiro,Indígenas,Contaminação por agrotóxico,Uso e preservação,
2023,Norte,TO,Tocantínia (TO),T.I. Xerente,Fazendeiro,Indígenas,Contaminação por agrotóxico,Uso e preservação,
2023,Sudeste,ES,Aracruz (ES),Aldeia Boa Esperança/Tekoá Porã/Guarani,Mineradora,Indígenas,Não cumprimento de procedimentos legais,Uso e preservação,
2023,Sudeste,ES,Aracruz (ES),Aldeia Guarani Três Palmeiras/Mboapy Pindó,Mineradora,Indígenas,Não cumprimento de procedimentos legais,Uso e preservação,
2023,Sudeste,ES,Conceição da Barra (ES),Com. Quilombola do Linharinho,Mineradora,Quilombola,Destruição e ou poluição,Uso e preservação,Contaminação por minérios
2023,Sudeste,ES,Conceição da Barra (ES),Com. Quilombola do Linharinho,Mineradora,Quilombola,Não cumprimento de procedimentos legais,Uso e preservação,
2023,Sudeste,ES,Linhares (ES),Comunidade Pesqueira da Lagoa do Limão/Rio Doce,Mineradora,Pescador,Destruição e ou poluição,Uso e preservação,
2023,Sudeste,ES,Serra (ES),Comunidade Pesqueira de Nova Almeida/Rio Reis Magos,Governo municipal,Pescador,Destruição e ou poluição,Uso e preservação,
2023,Sudeste,MG,Alfenas (MG),Colônia de Pescadores de Alfenas,Governo federal,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,
2023,Sudeste,MG,Brumadinho (MG),Comunidade Tejuco/ Rompimento,Empresário,Atingido por barragem,Destruição e ou poluição,Barragens e Açudes,
2023,Sudeste,MG,Serro (MG),Com. Quil. Queimadas/ Mineradora Anglo,Mineradora,Quilombola,Não cumprimento de procedimentos legais,Barragens e Açudes,
2023,Sudeste,RJ,São Pedro da Aldeia (RJ),Lagoa de Araruama,Empresário,Pescador,Destruição e ou poluição,Uso e preservação,
2023,Sudeste,SP,Guarujá (SP),Comunidade de Pescadores Sítio Conceiçãozinha,Empresário Internacional,Pescador,Não cumprimento de procedimentos legais,Apropriação Particular,
2023,Sudeste,SP,Paulicéia (SP),PA Fazenda Regência,Empresário,Assentado,Contaminação por agrotóxico,Uso e preservação,
2023,Sudeste,SP,Rancharia (SP),Faz. São Pedro/Assentamento São Pedro,Fazendeiro,Assentado,Contaminação por agrotóxico,Uso e preservação,
2023,Sudeste,SP,Rancharia (SP),Usina Atena/Assentamento Nova Conquista/Faz. São Matheus,Empresário,Assentado,Contaminação por agrotóxico,Uso e preservação,Contaminação por agrotóxico
2023,Sul,PR,Ortigueira (PR),T.I. Queimadas/ Kaingangue,Empresário,Indígenas,Não cumprimento de procedimentos legais,Uso e preservação,
2023,Sul,PR,Paranaguá (PR),Terminal Privado/Porto Guará,Empresário,Pescador,Não cumprimento de procedimentos legais,Apropriação Particular,
2023,Sul,PR,Santa Amélia (PR),T. I. Yvyporã Laranjinha/ Guarani Nhandeva,Empresário,Indígenas,Não cumprimento de procedimentos legais,Uso e preservação,
2023,Sul,PR,São Jerônimo da Serra (PR),T.I. Barão de Antonina/Kaingang,Empresário,Indígenas,Não cumprimento de procedimentos legais,Uso e preservação,
